Date,Open,High,Low,Close,Volume
2023-09-03,149881.1615285538,150668.68618270382,148878.2254560329,149796.38952438533,3151878318
2023-09-04,149760.41311286017,150394.75581722334,148185.55380114168,149204.7178169787,3887968912
2023-09-05,149228.13210158423,150696.44803614542,147418.09055074677,149568.57244686782,4417491902
2023-09-06,149594.45668703318,151702.1334709637,147510.2388927862,149442.492950622,4987397046
2023-09-07,149443.45410979912,151736.0981539786,148615.57194647938,150847.506494727,4907290296
2023-09-08,150866.67379692197,151720.7754884921,148118.97676372156,149798.23360885307,4598495496
2023-09-09,149790.23139989004,149865.33593093976,149205.23192537576,149708.924039267,2081625742
2023-09-10,149713.4392521456,149733.7130050212,146859.53412987292,148030.38247538358,4339499949
2023-09-11,148024.97316094488,148165.6041600816,140394.41986390948,142061.74045321345,7693700923
2023-09-12,142048.9324483648,148239.60224045068,141865.45163195953,145796.46972743422,6813819740
2023-09-13,145838.8501413837,147867.5442287475,144861.5077260211,147220.99703808874,4979469106
2023-09-14,147224.94226122275,150199.69638561457,147197.81745514274,148959.2645861879,5538958553
2023-09-15,148949.72005203366,151260.87199850753,147702.59366717562,150302.02630916983,4348584771
2023-09-16,150284.26721693203,151066.36020410433,149472.30006138235,149714.3557062447,2819575929
2023-09-17,149712.46691669896,149741.02228527516,148025.844909966,148585.93247976154,3032716258
2023-09-18,148602.88688059524,152808.37180248648,147401.2590888776,149908.9457345344,5916674789
2023-09-19,149905.7381451875,151940.087424919,149090.99927480146,150476.3761133924,4405868861
2023-09-20,150471.86090051383,151032.52963632345,147443.68420790508,148585.37366628647,5156431986
2023-09-21,148558.01415854692,148797.2310309559,144045.58417106792,145052.8119310774,5191732312
2023-09-22,145024.93831494078,146630.38707628474,144576.19991818815,145873.27305144817,3460791634
2023-09-23,145868.2213776335,146306.6440776363,145421.0476586111,145927.24325687066,2101436678
2023-09-24,145924.30389799178,146508.57691498846,144363.97373662516,144736.61291434243,3086456944
2023-09-25,144726.91191241518,146109.1035141982,143287.47545824572,145420.48884513602,4394930984
2023-09-26,145393.05110350996,146315.43980173394,144673.63463570178,145886.90810023993,3544861160
2023-09-27,145858.62096213177,149411.22174855694,145150.03429947048,146259.90491858125,5533036096
2023-09-28,146276.4569737129,152534.508494623,146241.91112468392,151331.32720144466,6658092168
2023-09-29,151342.05642016605,154480.7217130661,150944.39357503504,152710.26650880277,5529687537
2023-09-30,152700.25257132947,154961.37953551486,152583.9187820889,153004.89532539994,3155292192
2023-10-01,153004.86179659143,160277.53976792097,152906.04122165963,158740.7468301244,5054880180
2023-10-02,158665.0834855996,159633.70841075107,150708.28370554745,152315.08479550108,8420552922
2023-10-03,152247.3007209748,152931.14312295988,150563.5174866952,151679.51270149276,4742827302
2023-10-04,151684.11732452735,151731.5047072135,149183.78466420248,150869.46786429733,5127524863
2023-10-05,150864.89677007124,151468.3259129934,147391.42397171631,147540.3365865536,5403759057
2023-10-06,147530.1997101158,151947.24023739994,147530.1997101158,150685.75234623253,4941208729
2023-10-07,150683.8635566868,150901.10788325593,149342.32004708052,149649.30981774628,2578994988
2023-10-08,149662.6878123395,150260.0929460004,148154.9308227077,149561.17375645787,3315554175
2023-10-09,149552.59038148075,149735.0653336309,142187.1046682112,144640.77640336752,7020801716
2023-10-10,144668.73942966014,145916.58109576628,142189.37345092,143533.5322075896,5254966125
2023-10-11,143530.5816724412,144495.83136420324,141818.45541870594,143400.0204921253,5416504273
2023-10-12,143409.285619542,143457.0977004692,139461.53664862365,140960.75496835634,5003930677
2023-10-13,140944.3146759197,143903.19849761948,140805.90775441378,142103.1038266383,4575141511
2023-10-14,142119.06353948638,142857.12202482298,141521.6584058255,142393.09449139237,2429214718
2023-10-15,142376.54243626073,143354.80130572245,141962.5734139271,142650.64044578373,2923337883
2023-10-16,142672.94827970862,149067.47322750092,142460.18563720956,146538.51814098284,8846928526
2023-10-17,146547.79444466904,146608.13512370735,142314.91648622975,143325.38536439463,5032686973
2023-10-18,143320.18839907646,145091.25829816237,142528.55087774992,143170.6834419556,4354138855
2023-10-19,143189.75015772507,144085.12581256405,141324.47548301145,143510.09557044506,5035110867
2023-10-20,143520.5230298899,149108.92601108178,143038.19994328544,146916.87956868485,6747486127
2023-10-21,146931.1069597602,150265.5357892476,145889.7245201543,149172.59721843153,4212179634
2023-10-22,149171.98252360895,152684.88520076498,148685.54656982794,152296.99041517824,5248406817
2023-10-23,153342.49689823017,164257.91226951405,152298.64450306445,161631.37717397884,14362295879
2023-10-24,161689.23672118783,169624.37689094618,161018.62702229246,163375.9593143463,15888690475
2023-10-25,163418.76442653686,166126.96452331913,161335.13897457346,163646.97267348692,9439066475
2023-10-26,163654.69547571242,170760.65703488886,161505.9794301726,165170.62231834978,11196672635
2023-10-27,165148.24742680788,165179.46274752542,160354.84602406248,162973.82596141472,7493399771
2023-10-28,162977.3911913857,164856.22268100455,162368.76508314535,162660.05219516158,4226112731
2023-10-29,162655.08993150294,165761.09816491973,161692.74606981128,164393.01101524755,4358528382
2023-10-30,164396.95623838156,167478.76784832776,162911.49590640515,165724.47352976352,7534051038
2023-10-31,165728.40757662803,166629.41607129574,163387.87321763486,166307.71832996607,6477922747
2023-11-01,166253.9828262031,170139.6923251189,163556.5119481422,169112.14610715583,10628825648
2023-11-02,169127.72582684085,171565.4154966101,163895.74525631964,164857.65324350074,9004197724
2023-11-03,164884.71099196374,168011.8982560858,162936.30722469836,167803.3937722668,7622864055
2023-11-04,167855.9222389236,170958.97993719205,167157.1371646151,170083.45333698762,4845080427
2023-11-05,170055.71383608505,175019.24041318148,169252.26299789548,173421.50327779353,8867152645
2023-11-06,173409.54466942698,175291.52786704525,171390.3615874089,173941.51274515688,8104122602
2023-11-07,174011.30854819342,174648.691197861,169634.12259795144,172869.10498141497,9203228152
2023-11-08,172777.06840207055,174372.6373411752,171625.90146715194,172978.80006657168,6751627017
2023-11-09,172943.81834303215,195095.32978640497,172510.2126151845,194150.08561705053,24709695029
2023-11-10,194196.44478294253,195443.8058694601,189350.10139156878,190279.89995647222,14740624457
2023-11-11,190258.70974949747,191309.05555724353,186323.9811325483,187938.2703230679,10228351203
2023-11-12,187975.3308327347,189155.0084311515,184854.1340490654,187249.14154560864,7951011698
2023-11-13,187264.47538736463,193733.47899511456,186037.6004028432,188171.87670818716,14322027970
2023-11-14,188126.09870830923,189069.2640915364,177552.75541765615,181194.14048900083,13087862495
2023-11-15,181232.5980323553,188787.71151025593,180253.13212578744,188642.75529482216,12626326991
2023-11-16,188602.2301416099,191229.56992854923,177671.212698102,179530.47453982383,14651619483
2023-11-17,179620.745268587,182201.06648973376,174912.7417411022,179567.02094109356,11881648738
2023-11-18,179602.77382722867,180499.20005140078,175884.7866047211,179750.52411003783,8064677046
2023-11-19,179740.91251826656,184543.37787557766,178067.3443943113,184320.94775995982,7716048818
2023-11-20,184197.24880911782,189192.22540859133,182749.8324985243,185148.125818301,12866464824
2023-11-21,185146.12526606023,186319.74532640725,177350.08494651687,177350.08494651687,13653500841
2023-11-22,177031.1365674846,191307.55793713033,176992.6678478606,189010.5216190368,13372200584
2023-11-23,188962.93306349963,191171.85567284375,186908.29885462296,188807.76173774153,7828437946
2023-11-24,188826.18022987992,195241.4483338669,188696.82608667016,190541.96112374216,12141148820
2023-11-25,190555.14912175387,191474.97845426202,189330.2299843952,190840.52398720384,5362623390
2023-11-26,190818.95378706604,191727.04803659767,186646.10357211903,188906.22467204928,8054814154
2023-11-27,188824.25791152567,189576.4208489731,182024.34731637686,185622.22317055237,10574810069
2023-11-28,185631.3653590046,189974.49721607566,182820.36593534797,187629.20176627487,9910633038
2023-11-29,187615.34319209307,189703.51738574356,185012.3900252059,185852.1972680837,8945151861
2023-11-30,185799.93703189492,188096.70511952043,185168.51133387163,187923.83058287203,8107789163
2023-12-01,187881.76310446858,193120.8182535842,187374.57281822336,191090.17949532717,10866891430
2023-12-02,191138.12569148839,199850.07247294486,191114.72258315235,198283.2041939199,9130124831
2023-12-03,198300.75093703717,202629.52128779888,197002.96252252907,200845.6322075948,8278465782
2023-12-04,200843.03931307048,208113.1802712232,200782.9780407697,205379.86709687114,16149367134
2023-12-05,205368.57906467468,211180.35096812248,200615.33399824798,210014.97899466753,15383072559
2023-12-06,209995.42052304,211559.6512024626,203719.52049973607,204321.9884834811,12790612571
2023-12-07,204464.48591962457,217970.09115802497,203716.7264323607,215850.55635215342,14766891042
2023-12-08,215812.98173408955,218591.26821691543,214325.30850075185,215956.0603362471,12543458699
2023-12-09,215951.85805891454,219895.58357281238,213478.0131573081,214348.64455147088,10613312823
2023-12-10,214372.89705628902,217605.70006719977,212721.73735268414,215382.06948719174,7369608905
2023-12-11,215385.17649011314,215606.5113313198,197793.7506473735,203673.54132700711,17989249470
2023-12-12,203656.3522245139,205319.02348570526,198380.79537920654,201609.7984584868,11391132228
2023-12-13,201661.27635581046,209031.42257346213,196914.4688206166,206975.95014437288,12576395493
2023-12-14,206983.95235333592,213472.11208701134,205027.41226187348,212096.71565708518,12608711052
2023-12-15,212053.79878219962,212125.4386697039,202729.07949651778,203193.65466715395,10259157898
2023-12-16,203292.36347939074,206990.7028201148,202663.85478770733,203888.48334205896,6866555430
2023-12-17,203885.37633913755,205485.21461319178,201035.15938580036,201101.0323182419,7410453853
2023-12-18,200996.71301871538,203439.19730810076,194110.3875077814,203004.68630242348,10366536490
2023-12-19,203093.26941449195,206307.6092281863,195904.51405084878,199397.2994429022,10619179629
2023-12-20,199339.3393092677,207221.35867008567,197872.5433473587,201598.1974907443,12652290807
2023-12-21,201587.08827885985,208575.6990082711,200036.73852615803,205043.55079503357,12616530536
2023-12-22,205048.64717392623,214419.34563233703,204493.3206949383,213007.31339098513,16137246310
2023-12-23,213024.7930764854,213515.18542966992,207871.39285682887,211407.05041868985,7995772945
2023-12-24,211460.18240389973,212932.2535650134,205999.5688881874,207437.7088950947,9450799236
2023-12-25,207405.52123893052,210903.91711827368,206419.81897398084,208066.66463755816,8036302656
2023-12-26,208035.2593202591,208249.37429136783,199612.7108612731,204304.03939466178,10668581464
2023-12-27,204297.42304311693,219057.67629574984,202809.39216915518,217787.91796515137,14161342927
2023-12-28,217921.6532060057,223856.02878588438,214122.36979914457,214933.76696494967,15660799060
2023-12-29,214867.6258020401,218453.04011572152,207189.01454614848,210642.03477131575,12536968996
2023-12-30,210615.3905448243,212594.99845653772,207833.21472021192,209852.34192088246,6888195427
2023-12-31,209841.34447169304,212273.7701185271,207044.21479848772,208882.37584339082,6871481744
2024-01-01,209010.47824441642,215369.73088566214,207559.10553441942,215369.73088566214,6906765990
2024-01-02,215394.0504480973,222592.08211542666,215055.1859568134,215690.95922367275,12910543630
2024-01-03,215704.23663184047,218371.833341524,193542.54360695183,202408.52173467726,19332933581
2024-01-04,202387.1974124685,210085.14361459762,201868.68556521833,207744.05044212937,11044564896
2024-01-05,207778.04865395278,208451.463596493,202296.37904649973,207708.26402718574,10860953290
2024-01-06,207790.00726231933,207956.5783829689,203234.35864067823,205234.19560018927,5970741680
2024-01-07,205269.71378466487,206653.60417941213,202481.81571006775,203516.7159133628,6490053615
2024-01-08,203515.9559270367,215963.72725712508,198859.0503037125,213603.1426706463,13830287095
2024-01-09,213588.07705935836,216954.90589413047,205380.18003241718,214682.99382987618,14891130716
2024-01-10,214691.82308278233,240515.4878674373,214418.94328663498,236407.06884616613,29042100476
2024-01-11,236596.41720405966,246082.29829595238,235115.2262070328,239841.84939950705,22575246883
2024-01-12,239801.3689513728,248155.3845257759,225312.49787477404,231129.47791980952,23623839263
2024-01-13,230989.72984596342,237045.79264817387,228761.31582260877,235902.99673911184,12250316867
2024-01-14,236031.7026586905,236061.7891761884,226182.1681097597,226348.51570501924,9405587417
2024-01-15,226295.94253328443,233538.20987530053,226218.4686331004,229930.4206700772,9700630000
2024-01-16,229862.98305990547,239287.72995762527,228890.35703027248,236918.6514063254,11063317095
2024-01-17,236859.46188304573,237380.63368243724,229662.07843934745,231487.38677432388,10441017520
2024-01-18,231507.88405258954,233125.7384730801,222127.26106686145,225870.3725432083,11900028080
2024-01-19,226023.2862625271,229009.49606315792,221081.27400422096,227928.5272769779,11405278376
2024-01-20,227960.49140775204,227960.49140775204,224870.29759567976,226105.70007383078,5297826161
2024-01-21,226124.87855229527,227036.9515537694,224529.89077920467,224670.46589699388,4578471955
2024-01-22,224768.81706860662,225543.37725013494,210899.4913155511,211570.02278055996,13923771728
2024-01-23,211581.48963306844,214976.34855175018,198427.71335857362,205148.25008772314,16182147521
2024-01-24,205245.64010015875,207043.3206969276,201208.65979354084,204495.98064707965,10134722960
2024-01-25,204533.3540922925,205120.30941396952,199014.04280915856,203044.67499469966,9302247037
2024-01-26,203020.10955433547,208782.81763467193,201069.80582125485,207575.73582343757,9975117607
2024-01-27,207586.688567549,208980.63760484755,206219.38375674188,207638.5688105747,5144367230
2024-01-28,207666.66595210135,211210.41513308138,205331.16091438383,206661.00286982208,7296214994
2024-01-29,206641.46675073355,212412.42291796207,204875.92910505086,212141.13015208393,8948195551
2024-01-30,212175.15071644634,218715.4365710765,210421.5046215132,214652.46026159823,10173440062
2024-01-31,214566.87238975614,215121.01418417692,207323.3980106339,208980.63760484755,10807883277
2024-02-01,208946.84056587517,211479.9420483783,205412.45709873736,210928.97431449592,8895583113
2024-02-02,210918.1109805405,212689.48263890296,208951.86988715082,211314.7344326079,7186143091
2024-02-03,211309.4368808642,213082.57438980788,209987.17243614793,210216.08478807658,4647754021
2024-02-04,210223.2823056355,211403.83165307343,208043.14976652712,209621.6860709116,5438100035
2024-02-05,209590.50427900255,213753.6646682918,207838.3334516436,210477.0730334744,7277068110
2024-02-06,210483.13057154417,218802.92440873384,210284.77414043248,217189.31697065383,9520885493
2024-02-07,217194.88275286555,223638.00212045014,215495.91096833348,221908.4073574841,9660628536
2024-02-08,221939.07504099607,225187.1671885848,221084.80570538342,221556.95838674158,9941841732
2024-02-09,221544.798605524,230970.57372003794,221507.17928238213,227746.97995519638,13634203177
2024-02-10,227759.31855672598,230420.79067072272,226679.62386526912,229002.455013372,6474444159
2024-02-11,228993.44694015384,232339.7561441213,228451.84492011368,229583.12927158922,7347245813
2024-02-12,229583.88925791532,243890.7883144915,226492.33194096386,243366.4648071006,13022696866
2024-02-13,243501.07179697603,245961.08047693968,237969.55602754653,241907.91693208367,18271237044
2024-02-14,241862.13893220574,255156.82561257482,239970.60002416372,254333.6263061762,21448973822
2024-02-15,254306.06562558562,262385.34614310414,253061.74448437244,258588.83445107937,23734481937
2024-02-16,258689.71145959944,261708.28773670644,252724.8693690598,256694.76970613003,17057114638
2024-02-17,256698.83786822855,256826.35910324007,249433.97210928053,255136.5965647772,17932379943
2024-02-18,255139.99415070564,264857.1793162003,253419.04982033372,263589.5444768071,23355830478
2024-02-19,263800.0159840584,273145.4784259349,261874.30004388094,269501.92515830696,15163110589
2024-02-20,269550.60898825526,277554.248513788,263672.42769142985,275904.34055236727,20341598470
2024-02-21,276101.15465828776,276241.88624385,263261.81154994667,271953.86457169056,18897136867
2024-02-22,271884.6834634766,277475.6569866538,266163.3052277565,272013.5458508283,18058908246
2024-02-23,271934.104927212,273874.1711974293,266115.18021128327,267495.33773201704,12822717059
2024-02-24,267523.23370069265,274960.526945509,266217.4430772215,273970.8906336948,10701688842
2024-02-25,273969.1247831136,285419.32465004176,273239.09085927904,284986.11009162664,14620450464
2024-02-26,284970.70919225365,292738.86471939087,278142.96968604624,291055.9420578629,17504464351
2024-02-27,291002.0500863269,301032.2825605571,290033.8945644945,297055.207058467,21090315368
2024-02-28,296997.89514846355,319113.94428870827,293123.4848580137,309981.50154352933,32885894265
2024-02-29,310082.11032158136,322182.7467209548,302492.35040822625,305972.7971987501,28469171094
2024-03-01,305977.0218286216,316108.645419769,305966.51613529027,314499.7990724966,16880101987
2024-03-02,314600.9890165627,316760.62427740544,311189.5892190188,313309.1910825074,12024340617
2024-03-03,313384.76501687616,319637.4183996171,308746.43435346335,319621.413981691,13643324467
2024-03-04,319470.0202350244,333397.44023694843,315503.5845414996,332387.9995755777,26772963830
2024-03-05,332524.8865244314,350490.9856259376,295187.47360446304,325478.33801392466,47706899137
2024-03-06,325396.237138167,357199.7202144936,320702.58394072205,349673.08387128264,34938642613
2024-03-07,349589.2842025608,360693.4667657241,342299.0706643835,354719.77306973934,22457177587
2024-03-08,354764.0087444261,366116.5503684506,350509.627643466,356341.5391845554,26135487051
2024-03-09,356346.8590888381,361682.49955898523,355297.6085555032,358480.0960011184,11926623780
2024-03-10,358495.80983603746,363360.4599568546,347964.4781424403,355346.5159108415,15783924355
2024-03-11,355350.60642547905,374193.95327269286,342888.68593820184,372307.4436859265,28806262507
2024-03-12,372329.9079876244,374673.16935637593,350832.5100693628,364417.89151946455,26917010932
2024-03-13,364417.15388567746,373823.8175793439,360421.83871176094,366815.1789749861,22028114691
2024-03-14,366749.99897125363,367240.5254396722,340752.0737925321,355524.7997619286,25434810823
2024-03-15,355498.84846414626,359702.9810574278,327017.39973443,341981.8210783154,33505075433
2024-03-16,342062.82667966187,346163.57878005505,317523.47172849625,322538.9791350439,20199855932
2024-03-17,322554.51414965093,336583.9734921232,312587.96405903995,333484.77160683274,19938757095
2024-03-18,333474.3106185794,333492.46088024974,316425.8950058371,322092.6436362341,21162220224
2024-03-19,322125.8371566534,324710.88593979925,288336.1074645296,289098.8878580034,34166976701
2024-03-20,289170.1701048836,323634.56648173183,280129.7527627796,321672.21473012865,36605316331
2024-03-21,321729.39252489805,328402.67598659545,312409.4566825628,319804.3024558127,22213647922
2024-03-22,319795.7637859136,324282.0301264897,298011.9627854079,305219.13664118946,20574952329
2024-03-23,305393.50879795104,314381.1517954692,299673.3599518761,305485.1989129409,13242137554
2024-03-24,305491.7929119468,317730.8585853651,302251.7476783991,316292.69622591883,12156660941
2024-03-25,316315.5181682408,334831.17679367214,313285.4526860863,328766.95531472564,18603921705
2024-03-26,328785.396159403,336815.27756572515,324605.27019301057,328457.59617492557,18505553577
2024-03-27,328440.0941368863,335496.2542391643,316819.7914481461,320456.5495439172,18753082145
2024-03-28,320465.7811425254,330490.17960407585,317271.9609596357,326057.8275875747,16419674157
2024-03-29,326031.9880524874,328109.36596979946,318223.53089752793,321526.9232266098,12712701619
2024-03-30,321528.8902500421,326496.42910788953,319521.47577980906,321173.350764662,9389066783
2024-03-31,321174.0213408321,334657.2293351516,321109.1095675677,333983.1438164413,10499881424
2024-04-01,333979.76858305186,334008.11160250753,313002.0671966076,320906.52850658447,16002098681
2024-04-02,320887.14885526896,321083.4935578704,294442.7317099646,300050.49198993295,22076539151
2024-04-03,300058.695371747,308370.8222880587,293496.414618738,303182.37328724563,16010734587
2024-04-04,303187.26849328727,315246.3068175763,297860.90432682633,304885.1897084862,14476330517
2024-04-05,304882.0156479478,306315.8416148275,294283.3357543349,303863.8574963659,15214447092
2024-04-06,303861.97988308966,311069.9807828143,302957.2832194865,307095.6546430215,8956926798
2024-04-07,307098.4040053189,316647.18514196575,306356.88087643683,316188.1534010023,9931108526
2024-04-08,316188.53339416534,341285.6512510702,312161.2540894747,338326.21979216486,19055143129
2024-04-09,338330.71265250444,341038.99098317325,316335.8366261944,320918.73299288005,18279773833
2024-04-10,320918.06241670996,326078.19075060636,312680.2576925829,324450.3894502595,16872482726
2024-04-11,324424.3040372431,331084.2877382338,318355.8802809641,320926.46697137505,14076734489
2024-04-12,320933.97742448,325260.8478094265,284137.65241615474,296919.30362132937,22104869556
2024-04-13,296910.69789381325,302104.01974812895,262069.3035941422,275116.65943044424,29930408174
2024-04-14,275175.9160113409,290659.76565657556,266832.89788612723,289036.97132496536,25486284994
2024-04-15,289026.73386210203,300080.42203965783,277097.78731480986,283970.12013632804,21925843181
2024-04-16,283928.0303053856,286310.3415597752,274462.4229663685,282442.9499665722,19441391169
2024-04-17,282443.26290211827,285990.70025203377,267211.1028460562,273269.713837713,17711869375
2024-04-18,273267.67975666374,283351.3571516499,270651.2033036798,280713.2210883722,15183777035
2024-04-19,280706.4035639763,286306.13928244263,262655.4765769541,280095.30750017613,20399982867
2024-04-20,280113.5695245415,290294.1228235662,276662.5386753455,289099.7149019465,9918642130
2024-04-21,289094.5738179758,292750.8903853744,285613.70232921094,288153.1519327909,9394387894
2024-04-22,288187.4854326993,296335.56706526875,286695.47580679506,293130.4588501826,12063858733
2024-04-23,293124.64719004184,298877.184865132,288821.62696421146,294802.22759474814,11054442653
2024-04-24,294806.3851670027,301486.732031025,284371.303506352,287468.0019072741,14000234760
2024-04-25,287451.438675873,292153.027024664,281516.81721806526,288997.38497839123,13989030260
2024-04-26,288985.89577334374,289883.5737397,284107.7894240469,286585.3671996668,10622333862
2024-04-27,286545.2890972346,300253.43069154024,281199.6123370752,297755.5121054277,11820785577
2024-04-28,297762.5978602916,306820.31606758386,297479.1006081179,298726.59580986947,11379192678
2024-04-29,298686.8753480613,300804.3760728836,285306.8019687012,294391.812626116,15032246816
2024-04-30,294387.4315284714,297500.0896422416,267181.35161664337,275792.93549797684,18266894653
2024-05-01,275676.54582738876,276514.98956538737,257814.6766152531,271901.6043355018,20005057445
2024-05-02,271902.4984370619,276045.9438869506,264993.26157364994,273584.7505224198,13163903903
2024-05-03,273581.6435194984,286309.8274513781,271022.4342714399,284147.88987901807,12862183229
2024-05-04,284154.997986421,290007.40680577606,283481.8736268878,285432.8255835995,8283229638
2024-05-05,285438.3690132722,290237.5708998889,281588.36769541353,287233.9708239138,8783447639
2024-05-06,287257.8880406469,294824.267198205,279084.5256864652,280411.19358136505,13008587255
2024-05-07,280413.2276624143,286486.16663157195,274943.91900902987,275270.1766683161,11743187337
2024-05-08,275246.237099044,278073.52034736425,269034.80179822445,272256.1603091657,11791662158
2024-05-09,272284.95037940145,279974.4249692485,270202.25255780667,277965.8928720653,10861947179
2024-05-10,277985.1831132248,279495.70064142346,263772.90235424787,266408.8478687033,12278653601
2024-05-11,266413.81013236195,269374.1133402884,264421.34951072186,266574.6366504878,6795916454
2024-05-12,266579.77773445845,270369.2036716193,265713.9968412593,268140.2308347896,5908941395
2024-05-13,268150.4906501919,274198.2383078933,262320.2555495277,270031.56856998056,13352264795
2024-05-14,270018.1570465788,270964.2506124154,262174.80757823586,263787.29738936573,12444516140
2024-05-15,263793.3996325135,278476.9389712885,262283.70914825797,278060.7570475936,14666902956
2024-05-16,277965.31170605123,278495.69275151193,267809.3014948517,269644.4225944504,13035465176
2024-05-17,269644.9590553865,285682.3469764888,268635.60780417174,283285.1265785843,14449438097
2024-05-18,283324.93645054847,288107.55275322497,282697.85832136124,285924.7155568972,9407051320
2024-05-19,285913.33811454475,287224.7615778446,279864.2045994252,281245.65856742114,8747800800
2024-05-20,281247.1114824563,337915.42483036965,279273.0693529546,335447.95040237904,31228143948
2024-05-21,335370.655322507,351334.50339028984,332173.99636716396,346934.3166774139,37643853967
2024-05-22,346939.8154020086,348915.19868385047,334644.0636896789,342164.70955243707,25155809461
2024-05-23,342161.1107936576,361056.0249483511,325265.7430154681,345800.350021258,45623656317
2024-05-24,345806.31814917177,350212.92004074156,332530.49701172113,341223.2206096351,22257061429
2024-05-25,341226.9758361876,345716.0585966781,339721.12998864055,343265.1026950106,10000027764
2024-05-26,343259.91690596193,355188.8187481761,341689.09222753346,350283.86699953675,14650794791
2024-05-27,350304.9007387385,363802.9284664169,349920.6605932787,356336.57692089677,18949181813
2024-05-28,356344.82500778884,359347.7545075938,345277.25590351224,351598.50922845304,19846044324
2024-05-29,351596.5645575598,355296.64739632607,342606.32866551727,344543.22087519616,17411416736
2024-05-30,344557.97355093807,350077.486006923,338964.45183831453,343046.5619211793,15065849797
2024-05-31,343047.65719559044,351928.23153128475,340939.45512699336,344252.99550878257,15290700646
2024-06-01,344239.9639785439,350594.90257976204,343320.35817142576,349121.24438837916,8661024535
2024-06-02,349128.26308562607,351109.18979714066,343556.0656952113,346163.71289528906,11126903059
2024-06-03,346159.89061111957,352362.697831884,344151.67144948244,344835.525027737,14082454300
2024-06-04,344843.50488416106,350784.4521105066,342248.62098385394,349058.70198424906,13331489271
2024-06-05,349062.8148514256,355922.65260364115,345958.6059973985,353796.2779208347,15480034434
2024-06-06,353796.50144622475,355058.9504965693,344413.1067456603,348975.39407138526,13606583873
2024-06-07,348980.89279598,351433.32396522164,331000.59983220696,336800.56959506124,18220286186
2024-06-08,336688.06926625967,339443.6232169196,335977.3702886626,337013.05283082277,9096091805
2024-06-09,337011.7787360996,340530.4260157794,335838.71748922765,339297.7281948477,7910768788
2024-06-10,339295.2917680964,339803.5661524832,334011.35272066295,335709.98921711,10377300126
2024-06-11,335677.1533373147,336000.5275190696,314471.880751282,320293.152483806,19184721538
2024-06-12,320253.4543745369,334407.5738270283,317130.2905674353,325904.35505478084,17142905351
2024-06-13,325914.2125244811,325914.2125244811,314159.16873063147,317633.5132780075,14472382154
2024-06-14,317513.45779102296,323064.710852392,308197.9924564883,318639.77987883985,15793876596
2024-06-15,318595.2536211461,328675.7346030548,318015.428759411,326447.4546949342,12733651076
2024-06-16,326558.45740362257,334004.8034267351,324248.7248433754,331484.3087762296,9878388158
2024-06-17,331650.9469544962,332740.63323088735,317529.8422021121,321487.80628335476,17838856988
2024-06-18,321413.3052708581,321744.01108540595,308689.32361631095,318951.9330860153,21022514455
2024-06-19,318830.1117484495,328074.45130387694,317377.1296556443,325879.61079410464,15275373778
2024-06-20,325879.61079410464,331788.549184598,319114.7713326514,321461.0726467073,16115123753
2024-06-21,321477.68058318645,324378.99544068426,315679.18608790636,321917.82442869246,15933353456
2024-06-22,321961.3671746701,322231.11761535704,318355.76851826906,319971.1418069303,7423703673
2024-06-23,319983.99451685697,322215.314370282,312076.22503110766,312994.4226282686,9418141333
2024-06-24,313010.11411064863,314101.07448176295,297029.7698690817,306736.06934808195,23137744903
2024-06-25,306763.4735608995,313324.1672836393,305390.2453272566,310835.2791232839,13235546063
2024-06-26,310775.24020352215,313259.72491369396,304734.13124990463,308495.8623912409,11694054195
2024-06-27,308441.7468943149,317783.834102802,307835.50133147836,315392.1571345702,11771834016
2024-06-28,315456.08539611846,318885.6578078717,307942.88292884827,308876.6155406162,12861158844
2024-06-29,308881.55545173585,311448.8116138354,308502.7693257928,308815.4366413653,6584792001
2024-06-30,308825.31646360457,316162.22445575893,306921.751889579,314301.5991091579,8396416013
2024-07-01,314275.8042791486,321664.68192448467,313608.8939254582,314983.9103622213,12281551839
2024-07-02,314895.9978263229,316761.9207246676,311201.2348918393,312787.77340518683,9421757718
2024-07-03,312778.63121673465,313701.27696915716,297970.9458763376,301486.28498024493,16121324440
2024-07-04,301385.6762021929,302977.4452096671,279659.8129827827,279659.8129827827,20252514386
2024-07-05,279962.980469279,284386.905578576,258738.57410985976,272983.2436978519,31131942647
2024-07-06,273018.8959975615,282002.31436520815,270767.32474379987,281019.9649811089,11586293705
2024-07-07,280839.3341134265,281334.59932011366,267706.0104121193,268202.9744117707,10857947538
2024-07-08,268246.4053950533,282968.88285677135,258781.3568695113,276383.0201751143,22627377457
2024-07-09,276389.5471165031,284354.67321733385,275173.5913472846,280530.6008447185,15269945822
2024-07-10,280723.2573783845,288255.59361904114,277104.1577884257,284026.7391176224,14578679176
2024-07-11,283945.8452789709,293797.570376724,279906.7638336867,283853.886933513,15230095766
2024-07-12,283822.68278906494,288822.6998860836,279109.2028895244,286951.03238521516,12751638331
2024-07-13,286986.9082103148,292978.2380595729,285204.2932248339,290891.6061911136,8565105946
2024-07-14,290849.73988556117,299066.5332230255,289905.7698109299,297014.90543064475,10517709666
2024-07-15,297202.8232260421,319905.6712201908,296254.7179316953,319489.4892964959,18305490390
2024-07-16,319177.4031469375,320282.9373734817,306875.54919146,315274.3145489469,20446664416
2024-07-17,315569.43512140214,321920.4396757558,309376.843010962,310260.6176980585,16739123962
